0	1944.000000
1	1944.000000
2	1946.000000
3	1946.000000
4	1946.000000
5	1947.000000
6	1949.000000
7	1950.000000
8	1950.000000
9	1950.000000
10	1951.000000
11	1951.000000
12	1951.000000
13	1952.000000
14	1952.000000
15	1952.000000
16	1952.000000
17	1952.000000
18	1952.000000
19	1952.000000
20	1952.000000
21	1952.000000
22	1952.000000
23	1952.000000
24	1952.000000
25	1953.000000
26	1953.000000
27	1953.000000
28	1953.000000
29	1953.000000
30	1955.000000
31	1955.000000
32	1955.000000
33	1955.000000
34	1955.000000
35	1955.000000
36	1955.000000
37	1955.000000
38	1955.000000
39	1956.000000
40	1957.000000
41	1957.000000
42	1957.000000
43	1957.000000
44	1957.000000
45	1957.000000
46	1957.000000
47	1957.000000
48	1957.000000
49	1957.000000
50	1957.000000
51	1957.000000
52	1957.000000
53	1958.000000
54	1958.000000
55	1959.000000
56	1959.000000
57	1959.000000
58	1959.000000
59	1959.000000
60	1959.000000
61	1959.000000
62	1959.000000
63	1959.000000
64	1959.000000
65	1959.000000
66	1959.000000
67	1960.000000
68	1960.000000
69	1960.000000
70	1960.000000
71	1961.000000
72	1961.000000
73	1961.000000
74	1961.000000
75	1961.000000
76	1961.000000
77	1961.000000
78	1961.000000
79	1962.000000
80	1962.000000
81	1962.000000
82	1962.000000
83	1962.000000
84	1962.000000
85	1962.000000
86	1962.000000
87	1962.000000
88	1962.000000
89	1962.000000
90	1962.000000
91	1962.000000
92	1962.000000
93	1962.000000
94	1962.000000
95	1962.000000
96	1962.000000
97	1962.000000
98	1962.000000
99	1962.000000
100	1962.000000
101	1962.000000
102	1962.000000
103	1962.000000
104	1963.000000
105	1963.000000
106	1963.000000
107	1963.000000
108	1963.000000
109	1963.000000
110	1964.000000
111	1964.000000
112	1964.000000
113	1964.000000
114	1964.000000
115	1964.000000
116	1964.000000
117	1964.000000
118	1964.000000
119	1964.000000
120	1964.000000
121	1964.000000
122	1964.000000
123	1964.000000
124	1964.000000
125	1964.000000
126	1964.000000
127	1964.000000
128	1964.000000
129	1964.000000
130	1964.000000
131	1964.000000
132	1964.000000
133	1965.000000
134	1965.000000
135	1965.000000
136	1965.000000
137	1965.000000
138	1965.000000
139	1965.000000
140	1965.000000
141	1965.000000
142	1965.000000
143	1965.000000
144	1965.000000
145	1965.000000
146	1965.000000
147	1965.000000
148	1965.000000
149	1965.000000
150	1965.000000
151	1965.000000
152	1965.000000
153	1965.000000
154	1966.000000
155	1966.000000
156	1966.000000
157	1966.000000
158	1966.000000
159	1966.000000
160	1966.000000
161	1966.000000
162	1966.000000
163	1966.000000
164	1966.000000
165	1966.000000
166	1966.000000
167	1966.000000
168	1966.000000
169	1966.000000
170	1966.000000
171	1966.000000
172	1966.000000
173	1966.000000
174	1966.000000
175	1966.000000
176	1967.000000
177	1967.000000
178	1967.000000
179	1967.000000
180	1967.000000
181	1967.000000
182	1967.000000
183	1967.000000
184	1967.000000
185	1967.000000
186	1967.000000
187	1967.000000
188	1967.000000
189	1967.000000
190	1967.000000
191	1967.000000
192	1967.000000
193	1967.000000
194	1967.000000
195	1967.000000
196	1967.000000
197	1967.000000
198	1967.000000
199	1967.000000
