1	-20130725.375	-13419838.472	-13419838.472
2	-31315539.321	-13419836.006	1932.533
3	-29078576.557	-6708950.003	1934.900
4	-26841612.345	1935.367	1937.700
5	-6708954.803	1936.100	1938.767
6	-20130729.842	1936.700	1939.900
7	-13419842.506	1937.133	1940.533
8	-6708952.103	1937.467	1941.167
9	-6708957.669	1938.467	1941.267
10	1933.867	1938.667	1941.467
11	-8945914.982	1938.967	1941.567
12	1931.267	1939.400	1941.867
13	-6708954.769	1940.100	1942.167
14	-6708956.103	1940.400	1942.367
15	-13419840.939	1942.600	1942.633
16	-6708950.903	1942.900	1942.633
17	1933.000	1942.900	1942.967
18	1933.633	1942.933	1943.067
19	-17893764.763	1943.033	1943.500
20	-4471993.257	1943.100	1943.767
21	-6708951.036	1943.533	1943.800
22	1934.233	1944.033	1944.333
23	1928.700	1944.033	1944.633
24	1931.600	1944.233	1944.867
25	1933.500	1944.400	1944.867
26	1934.233	1944.533	1945.167
27	-8945913.948	1944.700	1945.167
28	-6708951.036	1944.800	1945.400
29	1932.833	1944.800	1945.900
30	-2235029.979	1945.000	1946.000
31	-2235026.579	1945.100	1946.200
32	1931.367	1945.300	1946.300
33	-6708953.469	1945.967	1946.800
34	1929.200	1946.433	1946.900
35	1928.733	1946.733	1947.233
36	-6708955.569	1946.733	1947.533
37	-13419841.006	1946.833	1947.533
38	-13419838.172	1947.033	1947.633
39	1932.800	1947.400	1947.633
40	1933.067	1948.200	1948.100
41	-4471992.157	1948.200	1948.100
42	1932.367	1948.467	1948.100
43	1932.700	1948.767	1948.200
44	1930.933	1948.933	1948.300
45	1930.533	1948.933	1948.633
46	1934.133	1948.967	1948.733
47	-15656801.584	1948.967	1948.733
48	-6708956.303	1948.967	1948.733
49	-2235031.145	1948.967	1949.100
50	1936.167	1949.200	1949.100
51	1933.500	1949.200	1949.367
52	-4471988.391	1949.500	1949.600
53	1937.200	1949.500	1949.600
54	1934.867	1949.700	1949.600
55	-6708953.669	1949.733	1949.700
56	1933.067	1949.733	1949.700
57	1932.400	1949.733	1949.700
58	-11182874.827	1949.733	1949.767
59	1932.600	1950.300	1949.767
60	1932.067	1950.300	1950.033
61	-6708956.169	1950.600	1950.133
62	1935.867	1950.600	1950.333
63	1933.133	1950.800	1950.333
64	1930.300	1950.800	1950.333
65	-11182877.527	1950.800	1950.533
66	1933.433	1950.800	1950.533
67	-8945914.315	1950.900	1950.633
68	1934.533	1950.967	1950.633
69	1934.700	1951.400	1950.733
70	1931.800	1951.400	1950.833
71	1934.667	1951.533	1950.867
72	1934.500	1951.833	1950.867
73	1932.200	1951.933	1950.867
